Time Range,Flag,Vessel Name,Entry Timestamp,Exit Timestamp,Gear Type,Vessel Type,MMSI,IMO,CallSign,First Transmission Date,Last Transmission Date,Apparent Fishing Hours
2023-09-26,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,22.97
2023-05-08,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,13.04
2023-06-23,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,12.47
2023-07-24,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,6.33
2023-04-02,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,1.95
2023-11-05,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,19.40
2023-01-19,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,5.97
2023-06-09,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,11.37
2023-07-12,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,9.29
2023-07-11,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,7.82
2023-01-21,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,13.79
2023-07-18,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,23.50
2023-07-14,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,4.62
2023-10-30,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,24.10
2023-07-30,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,18.80
2023-10-14,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,5.93
2023-05-11,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,11.55
2023-06-12,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,22.51
2023-10-10,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,4.53
2023-04-29,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,2.74
2023-04-21,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,5.23
2023-07-16,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,12.63
2023-02-03,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,7.22
2023-04-06,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,19.15
2023-11-06,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,24.06
2023-06-10,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,23.47
2023-03-31,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,11.82
2023-05-02,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,19.43
2023-10-31,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,20.66
2023-07-26,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,13.85
2023-09-25,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,23.80
2023-05-12,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,4.84
2023-06-13,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,19.52
2023-01-27,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,6.36
2023-01-31,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,9.02
2023-05-03,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,21.17
2023-05-04,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,17.97
2023-07-23,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,4.22
2023-07-21,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,4.93
2023-01-29,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,9.18
2023-04-01,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,16.17
2023-06-24,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,14.32
2023-09-27,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,11.73
2023-04-30,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,14.80
2023-07-13,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,14.25
2023-07-27,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,3.15
2023-01-20,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,21.36
2023-03-30,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,7.13
2023-11-08,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,22.57
2023-04-18,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,1.28
2023-04-20,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,0.71
2023-10-23,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,18.23
2023-10-22,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,2.16
2023-11-07,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,24.03
2023-07-19,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,2.47
2023-09-24,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,20.71
2023-10-24,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,20.20
2023-05-07,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,20.27
2023-05-13,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,9.67
2023-06-21,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,7.10
2023-10-26,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,15.94
2023-01-28,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,10.60
2023-07-15,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,17.97
2023-09-28,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,24.47
2023-10-29,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,22.34
2023-05-10,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,10.77
2023-06-11,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,13.92
2023-01-30,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,7.54
2023-05-05,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,19.15
2023-11-02,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,1.57
2023-04-19,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,19.00
2023-06-19,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,20.39
2023-06-06,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,0.18
2023-09-22,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,17.30
2023-09-21,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,16.49
2023-05-06,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,24.02
2023-05-09,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,16.48
2023-11-11,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,3.77
2023-01-26,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,7.26
2023-04-04,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,12.73
2023-07-25,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,10.51
2023-02-02,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,8.00
2023-04-05,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,19.64
2023-06-22,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,21.76
2023-07-17,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,23.92
2023-10-12,ECU,SIEMPRE MI ARCA,2023-01-19T11:00:00Z,2023-11-11T17:00:00Z,DRIFTING_LONGLINES,FISHING,735058993,,HC5299,2020-03-14T21:31:15Z,2024-11-07T17:42:00Z,2.00
2023-08-16,ECU,BP GABRIELA,2023-01-29T18:00:00Z,2023-10-25T12:00:00Z,TUNA_PURSE_SEINES,FISHING,735057562,,HC2860,2020-04-30T14:37:26Z,2024-11-05T21:00:49Z,16.14
2023-08-14,ECU,BP GABRIELA,2023-01-29T18:00:00Z,2023-10-25T12:00:00Z,TUNA_PURSE_SEINES,FISHING,735057562,,HC2860,2020-04-30T14:37:26Z,2024-11-05T21:00:49Z,1.15
2023-05-15,ECU,BP GABRIELA,2023-01-29T18:00:00Z,2023-10-25T12:00:00Z,TUNA_PURSE_SEINES,FISHING,735057562,,HC2860,2020-04-30T14:37:26Z,2024-11-05T21:00:49Z,1.95
2023-07-10,ECU,BP GABRIELA,2023-01-29T18:00:00Z,2023-10-25T12:00:00Z,TUNA_PURSE_SEINES,FISHING,735057562,,HC2860,2020-04-30T14:37:26Z,2024-11-05T21:00:49Z,0.57
2023-10-15,ECU,BP GABRIELA,2023-01-29T18:00:00Z,2023-10-25T12:00:00Z,TUNA_PURSE_SEINES,FISHING,735057562,,HC2860,2020-04-30T14:37:26Z,2024-11-05T21:00:49Z,16.79
2023-10-25,ECU,BP GABRIELA,2023-01-29T18:00:00Z,2023-10-25T12:00:00Z,TUNA_PURSE_SEINES,FISHING,735057562,,HC2860,2020-04-30T14:37:26Z,2024-11-05T21:00:49Z,9.38
2023-10-18,ECU,BP GABRIELA,2023-01-29T18:00:00Z,2023-10-25T12:00:00Z,TUNA_PURSE_SEINES,FISHING,735057562,,HC2860,2020-04-30T14:37:26Z,2024-11-05T21:00:49Z,0.55
2023-08-18,ECU,BP GABRIELA,2023-01-29T18:00:00Z,2023-10-25T12:00:00Z,TUNA_PURSE_SEINES,FISHING,735057562,,HC2860,2020-04-30T14:37:26Z,2024-11-05T21:00:49Z,11.01
2023-10-16,ECU,BP GABRIELA,2023-01-29T18:00:00Z,2023-10-25T12:00:00Z,TUNA_PURSE_SEINES,FISHING,735057562,,HC2860,2020-04-30T14:37:26Z,2024-11-05T21:00:49Z,0.11
2023-10-14,ECU,BP GABRIELA,2023-01-29T18:00:00Z,2023-10-25T12:00:00Z,TUNA_PURSE_SEINES,FISHING,735057562,,HC2860,2020-04-30T14:37:26Z,2024-11-05T21:00:49Z,3.30
2023-06-05,ECU,BP GABRIELA,2023-01-29T18:00:00Z,2023-10-25T12:00:00Z,TUNA_PURSE_SEINES,FISHING,735057562,,HC2860,2020-04-30T14:37:26Z,2024-11-05T21:00:49Z,1.47
2023-09-22,ECU,BP GABRIELA,2023-01-29T18:00:00Z,2023-10-25T12:00:00Z,TUNA_PURSE_SEINES,FISHING,735057562,,HC2860,2020-04-30T14:37:26Z,2024-11-05T21:00:49Z,0.76
2023-06-06,ECU,BP GABRIELA,2023-01-29T18:00:00Z,2023-10-25T12:00:00Z,TUNA_PURSE_SEINES,FISHING,735057562,,HC2860,2020-04-30T14:37:26Z,2024-11-05T21:00:49Z,2.82
2023-09-21,ECU,BP GABRIELA,2023-01-29T18:00:00Z,2023-10-25T12:00:00Z,TUNA_PURSE_SEINES,FISHING,735057562,,HC2860,2020-04-30T14:37:26Z,2024-11-05T21:00:49Z,2.71
2023-01-29,ECU,BP GABRIELA,2023-01-29T18:00:00Z,2023-10-25T12:00:00Z,TUNA_PURSE_SEINES,FISHING,735057562,,HC2860,2020-04-30T14:37:26Z,2024-11-05T21:00:49Z,1.17
2023-09-30,ECU,BP GABRIELA,2023-01-29T18:00:00Z,2023-10-25T12:00:00Z,TUNA_PURSE_SEINES,FISHING,735057562,,HC2860,2020-04-30T14:37:26Z,2024-11-05T21:00:49Z,13.79
2023-05-16,ECU,BP GABRIELA,2023-01-29T18:00:00Z,2023-10-25T12:00:00Z,TUNA_PURSE_SEINES,FISHING,735057562,,HC2860,2020-04-30T14:37:26Z,2024-11-05T21:00:49Z,0.39
2023-08-15,ECU,BP GABRIELA,2023-01-29T18:00:00Z,2023-10-25T12:00:00Z,TUNA_PURSE_SEINES,FISHING,735057562,,HC2860,2020-04-30T14:37:26Z,2024-11-05T21:00:49Z,1.07
2023-10-17,ECU,BP GABRIELA,2023-01-29T18:00:00Z,2023-10-25T12:00:00Z,TUNA_PURSE_SEINES,FISHING,735057562,,HC2860,2020-04-30T14:37:26Z,2024-11-05T21:00:49Z,0.07
2023-08-17,ECU,BP GABRIELA,2023-01-29T18:00:00Z,2023-10-25T12:00:00Z,TUNA_PURSE_SEINES,FISHING,735057562,,HC2860,2020-04-30T14:37:26Z,2024-11-05T21:00:49Z,0.45
2023-01-24,ECU,MARIA DE LOS ANGELES,2023-01-22T16:00:00Z,2023-12-22T16:00:00Z,SET_LONGLINES,FISHING,735059990,,HC6389,2020-07-22T23:51:32Z,2024-11-10T21:10:55Z,1.42
2023-03-06,ECU,MARIA DE LOS ANGELES,2023-01-22T16:00:00Z,2023-12-22T16:00:00Z,SET_LONGLINES,FISHING,735059990,,HC6389,2020-07-22T23:51:32Z,2024-11-10T21:10:55Z,2.92
2023-03-07,ECU,MARIA DE LOS ANGELES,2023-01-22T16:00:00Z,2023-12-22T16:00:00Z,SET_LONGLINES,FISHING,735059990,,HC6389,2020-07-22T23:51:32Z,2024-11-10T21:10:55Z,1.37
2023-09-11,ECU,MARIA DE LOS ANGELES,2023-01-22T16:00:00Z,2023-12-22T16:00:00Z,SET_LONGLINES,FISHING,735059990,,HC6389,2020-07-22T23:51:32Z,2024-11-10T21:10:55Z,3.50
2023-09-13,ECU,MARIA DE LOS ANGELES,2023-01-22T16:00:00Z,2023-12-22T16:00:00Z,SET_LONGLINES,FISHING,735059990,,HC6389,2020-07-22T23:51:32Z,2024-11-10T21:10:55Z,0.17
2023-12-07,ECU,MARIA DE LOS ANGELES,2023-01-22T16:00:00Z,2023-12-22T16:00:00Z,SET_LONGLINES,FISHING,735059990,,HC6389,2020-07-22T23:51:32Z,2024-11-10T21:10:55Z,6.17
2023-11-23,ECU,MARIA DE LOS ANGELES,2023-01-22T16:00:00Z,2023-12-22T16:00:00Z,SET_LONGLINES,FISHING,735059990,,HC6389,2020-07-22T23:51:32Z,2024-11-10T21:10:55Z,3.33
2023-11-15,ECU,MARIA DE LOS ANGELES,2023-01-22T16:00:00Z,2023-12-22T16:00:00Z,SET_LONGLINES,FISHING,735059990,,HC6389,2020-07-22T23:51:32Z,2024-11-10T21:10:55Z,2.92
2023-07-27,ECU,MARIA DE LOS ANGELES,2023-01-22T16:00:00Z,2023-12-22T16:00:00Z,SET_LONGLINES,FISHING,735059990,,HC6389,2020-07-22T23:51:32Z,2024-11-10T21:10:55Z,2.50
2023-04-26,ECU,MARIA DE LOS ANGELES,2023-01-22T16:00:00Z,2023-12-22T16:00:00Z,SET_LONGLINES,FISHING,735059990,,HC6389,2020-07-22T23:51:32Z,2024-11-10T21:10:55Z,0.50
2023-06-26,ECU,MARIA DE LOS ANGELES,2023-01-22T16:00:00Z,2023-12-22T16:00:00Z,SET_LONGLINES,FISHING,735059990,,HC6389,2020-07-22T23:51:32Z,2024-11-10T21:10:55Z,3.75
2023-07-05,ECU,MARIA DE LOS ANGELES,2023-01-22T16:00:00Z,2023-12-22T16:00:00Z,SET_LONGLINES,FISHING,735059990,,HC6389,2020-07-22T23:51:32Z,2024-11-10T21:10:55Z,4.37
