Lat,Lon,Time Range,flag,Vessel IDs,Apparent Fishing Hours
-0.320000,-90.320000,2023-07-18,ECU,1,1.08
-0.880000,-94.130000,2023-07-20,ECU,1,1.07
-1.710000,-86.230000,2023-07-28,ECU,1,1.03
-0.970000,-88.650000,2023-07-12,ECU,1,0.70
-2.260000,-93.130000,2023-07-26,ECU,1,1.01
-2.410000,-88.980000,2023-07-28,ECU,1,0.59
-2.840000,-92.870000,2023-07-02,ECU,1,1.00
-3.470000,-89.500000,2023-07-06,ECU,1,0.97
-3.550000,-90.100000,2023-07-04,ECU,1,1.01
-0.420000,-94.180000,2023-07-16,ECU,1,0.30
-0.590000,-90.670000,2023-07-09,ECU,1,4.75
-1.730000,-94.320000,2023-07-13,ECU,1,1.70
-1.570000,-93.780000,2023-07-18,ECU,1,1.78
-1.550000,-94.030000,2023-07-19,ECU,1,1.70
-1.630000,-94.710000,2023-07-11,ECU,1,1.41
-1.600000,-94.290000,2023-07-15,ECU,1,0.82
-1.790000,-94.340000,2023-07-13,ECU,1,1.18
-0.180000,-94.380000,2023-07-01,ECU,1,1.33
-0.880000,-89.600000,2023-07-05,ECU,1,1.00
-0.790000,-89.500000,2023-07-16,ECU,1,0.51
-0.770000,-89.500000,2023-07-01,ECU,1,0.08
-0.780000,-89.530000,2023-07-25,ECU,1,0.25
-0.780000,-89.520000,2023-07-25,ECU,1,1.84
3.690000,-94.420000,2023-08-03,ECU,1,1.02
3.380000,-93.280000,2023-08-01,ECU,1,1.80
1.060000,-87.790000,2023-09-05,ECU,1,0.98
0.930000,-87.480000,2023-09-03,ECU,1,1.47
0.860000,-87.300000,2023-09-03,ECU,1,1.16
0.170000,-87.490000,2023-09-13,ECU,1,0.23
-0.900000,-89.610000,2023-08-18,ECU,1,14.50
-0.830000,-89.540000,2023-08-03,ECU,1,1.83
-0.780000,-89.520000,2023-08-03,ECU,2,3.12
-1.350000,-89.610000,2023-08-17,ECU,1,0.80
-1.310000,-94.120000,2023-08-11,ECU,1,1.15
-1.330000,-94.120000,2023-08-12,ECU,1,1.11
-0.900000,-89.610000,2023-08-08,ECU,2,18.57
-1.010000,-89.610000,2023-08-10,ECU,1,2.50
-0.820000,-94.860000,2023-08-11,ECU,1,1.01
-2.730000,-92.250000,2023-08-05,ECU,1,1.00
-1.180000,-92.750000,2023-08-14,ECU,1,0.89
-1.300000,-92.910000,2023-08-14,ECU,1,1.00
-2.930000,-91.920000,2023-08-03,ECU,1,9.21
-1.720000,-92.950000,2023-08-14,ECU,1,0.98
-1.940000,-93.380000,2023-08-12,ECU,1,1.45
-0.890000,-90.300000,2023-08-22,ECU,1,0.92
-0.390000,-90.520000,2023-08-02,ECU,1,4.38
-0.380000,-90.440000,2023-08-02,ECU,1,0.40
-1.360000,-89.600000,2023-08-05,ECU,1,1.00
-1.390000,-93.860000,2023-08-03,ECU,1,1.21
-1.020000,-94.090000,2023-08-05,ECU,1,0.82
-0.290000,-90.340000,2023-08-09,ECU,1,0.83
-2.190000,-88.480000,2023-08-10,ECU,1,0.12
-0.520000,-90.510000,2023-08-28,ECU,1,1.08
-1.380000,-93.840000,2023-08-23,ESP,1,0.71
-2.700000,-93.470000,2023-08-15,ECU,1,0.98
-2.660000,-93.300000,2023-08-12,ECU,1,1.31
-2.840000,-93.360000,2023-08-15,ECU,1,1.20
-2.740000,-92.680000,2023-08-13,ECU,1,0.54
-1.660000,-93.820000,2023-08-14,ECU,1,0.75
-2.670000,-93.200000,2023-08-11,ECU,1,0.49
-0.380000,-90.560000,2023-08-08,ECU,1,1.17
-1.000000,-90.740000,2023-08-23,ECU,1,0.75
-2.570000,-93.170000,2023-08-03,,1,0.78
-0.850000,-92.370000,2023-08-21,,1,0.76
-1.310000,-93.750000,2023-08-08,,1,1.12
-0.930000,-92.280000,2023-08-19,,1,1.05
-0.970000,-92.290000,2023-08-19,,1,1.00
-1.350000,-89.640000,2023-08-29,ECU,1,0.52
-1.350000,-89.630000,2023-08-23,ECU,1,0.25
-0.830000,-89.560000,2023-08-07,ECU,1,22.49
-1.360000,-89.620000,2023-08-09,ECU,1,0.09
4.060000,-92.740000,2023-09-17,ECU,1,1.03
0.790000,-94.250000,2023-09-20,ECU,1,1.04
3.460000,-94.440000,2023-09-17,ECU,1,1.03
0.630000,-90.800000,2023-09-10,ECU,1,1.92
3.140000,-92.920000,2023-09-24,ECU,1,0.97
3.010000,-93.230000,2023-09-25,ECU,1,0.46
-1.680000,-92.030000,2023-09-11,ECU,1,0.99
-1.030000,-93.520000,2023-09-28,ECU,1,0.89
-1.240000,-93.170000,2023-09-30,ECU,1,0.55
-1.240000,-93.930000,2023-09-29,ECU,1,1.01
-0.700000,-90.850000,2023-09-13,ECU,1,0.17
-1.020000,-91.300000,2023-09-20,ECU,1,3.16
-2.720000,-90.730000,2023-09-27,ECU,1,0.45
-2.320000,-93.250000,2023-09-25,ECU,1,1.00
-0.550000,-94.390000,2023-09-12,ECU,1,1.01
-0.420000,-90.380000,2023-09-13,ECU,1,1.00
-0.490000,-90.370000,2023-09-13,ECU,1,1.09
-0.780000,-90.260000,2023-09-04,ECU,1,0.83
-0.990000,-94.570000,2023-09-10,ECU,1,0.98
-1.350000,-94.770000,2023-09-09,ECU,1,0.97
2.150000,-88.260000,2023-10-27,ECU,1,1.02
2.010000,-88.300000,2023-10-12,ECU,1,1.00
1.770000,-87.470000,2023-10-29,ECU,1,0.98
1.190000,-89.000000,2023-10-13,ECU,1,1.01
0.970000,-88.820000,2023-10-15,ECU,1,2.01
0.420000,-88.980000,2023-10-30,ECU,1,0.74
0.890000,-86.340000,2023-10-29,ECU,1,1.00
3.560000,-90.940000,2023-10-24,ECU,1,4.56
0.680000,-94.340000,2023-10-30,ECU,1,1.00
2.080000,-94.750000,2023-10-13,ECU,1,1.02
1.490000,-93.240000,2023-10-21,ECU,1,1.00
2.020000,-94.510000,2023-10-12,ECU,1,0.99
1.350000,-93.230000,2023-10-21,ECU,1,0.96
0.590000,-94.830000,2023-10-20,ECU,1,0.88
0.600000,-94.860000,2023-10-20,ECU,1,1.11
0.800000,-93.380000,2023-10-19,ECU,1,1.99
0.870000,-93.120000,2023-10-18,ECU,1,0.98
0.880000,-94.960000,2023-10-20,ECU,1,0.95
1.210000,-93.480000,2023-10-16,ECU,1,0.50
0.350000,-94.880000,2023-10-21,ECU,1,1.01
-2.380000,-94.000000,2023-10-04,ECU,1,0.09
-0.690000,-89.240000,2023-10-31,ECU,1,2.10
-0.710000,-92.320000,2023-10-21,PAN,1,1.02
-1.550000,-87.470000,2023-10-03,ECU,1,0.97
-0.540000,-90.860000,2023-10-01,ECU,1,0.88
-0.700000,-94.110000,2023-10-31,ECU,1,0.87
-2.530000,-87.810000,2023-10-24,ECU,1,0.45
-1.040000,-94.050000,2023-10-30,ECU,1,0.97
-2.750000,-91.520000,2023-10-27,ECU,1,1.64
-1.360000,-89.610000,2023-10-20,ECU,1,1.25
-0.890000,-89.360000,2023-10-05,ECU,1,0.58
-2.560000,-91.970000,2023-10-27,ECU,1,1.03
-2.190000,-91.000000,2023-10-26,ECU,1,1.03
-2.080000,-91.230000,2023-10-27,ECU,1,1.00
-0.780000,-90.270000,2023-10-27,ECU,1,0.67
-4.510000,-91.360000,2023-10-25,ECU,1,1.03
-4.130000,-91.180000,2023-10-31,ECU,1,1.25
-3.540000,-90.850000,2023-10-29,ECU,1,1.90
-3.490000,-90.880000,2023-10-29,ECU,1,1.45
-3.840000,-90.400000,2023-10-25,ECU,1,0.90
-4.240000,-90.570000,2023-10-22,ECU,1,2.00
-4.170000,-90.670000,2023-10-30,ECU,1,0.85
-4.130000,-91.030000,2023-10-31,ECU,1,0.80
-4.350000,-88.410000,2023-10-25,ECU,1,1.95
-0.020000,-94.310000,2023-10-12,ECU,1,0.31
-0.190000,-93.260000,2023-10-27,ECU,1,0.38
-0.630000,-93.620000,2023-10-20,ECU,1,0.50
-0.550000,-93.190000,2023-10-19,ECU,1,0.99
-0.480000,-93.380000,2023-10-16,ECU,1,0.57
-1.430000,-88.090000,2023-10-19,ECU,1,0.29
-1.170000,-92.090000,2023-10-14,ECU,1,1.00
-1.540000,-90.500000,2023-10-17,ECU,1,0.99
-4.590000,-90.440000,2023-10-16,ECU,1,0.99
-0.330000,-93.980000,2023-10-15,ECU,1,1.07
-1.660000,-92.040000,2023-10-17,ECU,1,0.41
-0.140000,-94.360000,2023-10-22,ECU,1,1.00
-0.540000,-90.850000,2023-10-13,ECU,1,0.92
-0.250000,-93.400000,2023-10-27,ECU,1,1.00
-1.850000,-93.070000,2023-10-31,ECU,1,0.85
-0.940000,-89.470000,2023-10-05,ECU,1,0.83
2.100000,-88.160000,2023-11-11,ECU,1,0.99
1.010000,-87.030000,2023-11-04,PAN,1,0.17
-2.800000,-91.870000,2023-11-23,ECU,1,0.98
-1.580000,-92.520000,2023-11-05,ECU,1,0.06
-3.140000,-92.680000,2023-11-21,ECU,1,0.91
-4.180000,-92.300000,2023-11-11,ECU,1,1.06
-1.130000,-93.710000,2023-11-01,ECU,1,0.87
-1.450000,-92.710000,2023-11-17,ECU,1,1.04
-1.120000,-93.250000,2023-11-16,ECU,1,1.18
-1.140000,-94.660000,2023-11-02,ECU,1,0.84
-4.040000,-91.040000,2023-11-02,ECU,1,1.25
-2.790000,-92.250000,2023-11-24,ECU,1,1.07
-1.570000,-93.510000,2023-11-14,ECU,1,0.91
-1.480000,-93.740000,2023-11-14,ECU,1,0.60
-2.190000,-88.090000,2023-11-22,ECU,1,1.88
-2.080000,-93.010000,2023-11-07,ECU,1,0.69
-0.590000,-90.540000,2023-11-05,ECU,1,1.25
-0.420000,-90.360000,2023-11-10,ECU,1,0.37
-1.350000,-89.690000,2023-11-23,ECU,1,0.50
-1.030000,-91.110000,2023-11-27,ECU,1,1.09
-0.590000,-90.760000,2023-11-04,ECU,1,5.04
-0.930000,-90.870000,2023-11-20,ECU,1,0.35
-1.620000,-88.850000,2023-11-06,ECU,1,0.72
-2.050000,-90.910000,2023-11-10,ECU,1,0.80
-0.600000,-90.650000,2023-11-23,ECU,1,0.62
-0.530000,-90.200000,2023-11-27,ECU,1,3.00
-0.670000,-90.760000,2023-11-16,ECU,1,0.30
-0.620000,-94.450000,2023-11-03,ECU,1,0.40
-1.970000,-91.070000,2023-11-10,VEN,1,0.17
-0.610000,-92.390000,2023-11-22,PAN,1,0.93
0.580000,-90.800000,2023-12-20,ECU,1,1.92
0.730000,-90.750000,2023-12-08,ECU,1,1.45
-2.410000,-93.910000,2023-12-18,ECU,1,0.93
-0.280000,-90.340000,2023-12-14,ECU,1,1.42
-0.970000,-94.330000,2023-12-11,ECU,1,0.96
-0.770000,-94.320000,2023-12-07,ECU,1,0.75
-0.310000,-90.880000,2023-12-28,ECU,1,0.50
-0.800000,-90.690000,2023-12-08,ECU,1,0.42
-0.770000,-90.670000,2023-12-08,ECU,1,0.75
-1.750000,-92.630000,2023-12-28,ECU,1,0.90
-3.400000,-87.270000,2023-12-21,ECU,1,0.25
-0.830000,-93.910000,2023-12-31,ECU,1,1.05
-1.730000,-92.680000,2023-12-28,ECU,1,0.50
-1.380000,-94.610000,2023-12-06,ECU,1,1.75
-1.380000,-94.490000,2023-12-13,ECU,1,1.26
-3.290000,-93.680000,2023-12-08,ECU,1,1.41
-2.180000,-92.490000,2023-12-22,ECU,1,1.22
-2.790000,-92.730000,2023-12-19,ECU,1,0.98
4.970000,-91.990000,2023-02-13,ECU,1,1.00
4.950000,-91.950000,2023-02-13,ECU,1,1.10
4.910000,-91.830000,2023-02-14,ECU,1,0.84
0.830000,-93.150000,2023-02-02,ECU,1,1.02
3.490000,-93.680000,2023-02-16,ECU,1,0.89
4.910000,-92.250000,2023-02-05,ECU,1,0.98
0.150000,-91.320000,2023-01-04,ECU,1,0.58
2.530000,-94.540000,2023-01-02,ECU,1,0.60
0.640000,-94.150000,2023-01-22,ECU,1,0.59
2.570000,-94.230000,2023-01-27,ECU,1,2.06
0.100000,-93.750000,2023-01-16,ECU,1,1.07
0.200000,-93.770000,2023-01-16,ECU,1,0.85
0.180000,-94.350000,2023-01-18,ECU,1,0.94
0.280000,-94.350000,2023-01-18,ECU,1,1.18
0.110000,-94.070000,2023-01-17,ECU,1,0.86
0.970000,-93.870000,2023-01-20,ECU,1,2.64
0.670000,-87.640000,2023-01-25,ECU,1,0.19
-0.780000,-89.520000,2023-01-14,ECU,2,2.45
-0.780000,-89.520000,2023-01-11,ECU,1,2.75
-0.940000,-90.880000,2023-01-15,ECU,1,0.75
-0.970000,-90.920000,2023-01-17,ECU,1,0.00
-0.040000,-93.750000,2023-01-20,ECU,1,1.63
-0.300000,-94.150000,2023-01-29,ECU,1,0.66
-2.400000,-93.580000,2023-01-21,ECU,1,1.02
-0.300000,-90.830000,2023-01-06,ECU,1,0.42
-0.670000,-90.590000,2023-01-09,ECU,1,0.24
-2.710000,-92.450000,2023-01-28,ECU,1,1.00
-0.380000,-90.960000,2023-01-29,ECU,1,1.67
-1.100000,-89.950000,2023-01-13,ECU,1,2.58
-0.690000,-90.740000,2023-01-30,ECU,1,2.33
-1.110000,-89.950000,2023-01-17,ECU,1,0.67
-0.230000,-93.700000,2023-01-15,ECU,1,0.31
-0.780000,-89.530000,2023-02-25,ECU,1,1.00
-1.350000,-89.620000,2023-02-17,ECU,1,0.15
-0.970000,-90.960000,2023-02-21,ECU,1,0.82
-1.640000,-93.660000,2023-02-16,ECU,1,0.40
-1.790000,-93.670000,2023-02-16,ECU,1,0.81
-0.640000,-90.770000,2023-02-03,ECU,1,1.08
-1.360000,-89.630000,2023-02-18,ECU,2,1.75
-1.110000,-89.930000,2023-02-24,ECU,1,1.89
-0.850000,-90.660000,2023-02-17,ECU,1,0.08
0.900000,-93.950000,2023-04-27,ECU,1,0.54
0.820000,-93.920000,2023-04-27,ECU,1,1.45
0.810000,-93.840000,2023-04-27,ECU,1,0.87
0.170000,-93.920000,2023-04-23,ECU,1,0.92
0.630000,-93.830000,2023-04-18,ECU,1,1.13
0.520000,-94.080000,2023-04-15,ECU,1,0.87
1.260000,-94.460000,2023-04-04,ECU,1,1.13
1.080000,-94.200000,2023-04-06,ECU,1,0.96
0.860000,-93.830000,2023-04-10,ECU,1,2.02
3.810000,-90.700000,2023-04-06,ECU,1,1.67
2.640000,-93.280000,2023-04-01,ECU,1,0.81
0.440000,-93.970000,2023-04-23,ECU,1,0.87
0.960000,-93.750000,2023-04-20,ECU,1,1.25
0.850000,-93.760000,2023-04-19,ECU,1,2.08
0.460000,-93.950000,2023-04-22,ECU,1,1.26
0.640000,-93.670000,2023-04-22,ECU,1,1.05
0.480000,-93.930000,2023-04-17,ECU,1,0.93
0.460000,-93.910000,2023-04-20,ECU,1,1.53
0.670000,-94.370000,2023-04-15,,1,1.08
0.200000,-93.350000,2023-03-16,ECU,1,0.82
0.300000,-90.390000,2023-03-26,ECU,1,1.67
0.050000,-93.370000,2023-03-13,ECU,1,0.99
-1.370000,-92.340000,2023-03-23,ECU,1,0.59
-1.530000,-92.370000,2023-03-22,ECU,1,1.00
-3.550000,-89.040000,2023-03-12,ECU,1,1.02
-1.000000,-92.830000,2023-03-01,ECU,1,0.10
-1.460000,-92.460000,2023-03-29,ECU,1,0.22
-2.450000,-93.910000,2023-03-06,,1,0.67
-2.930000,-89.230000,2023-03-10,ECU,1,0.51
-3.740000,-89.460000,2023-03-18,,2,1.52
-0.960000,-90.960000,2023-03-05,ECU,1,0.25
-0.390000,-90.940000,2023-03-02,ECU,1,10.51
-0.310000,-90.320000,2023-03-14,ECU,1,4.92
-0.380000,-90.280000,2023-03-16,ECU,1,0.17
-0.540000,-90.850000,2023-03-07,ECU,1,1.33
-0.480000,-90.300000,2023-03-01,ECU,1,0.17
-0.770000,-90.350000,2023-03-28,ECU,1,2.00
-0.870000,-89.810000,2023-03-23,ECU,1,1.92
-3.130000,-90.570000,2023-04-08,ECU,1,1.02
-0.130000,-93.360000,2023-04-27,ECU,1,1.18
-1.770000,-92.670000,2023-04-18,ECU,1,0.32
-2.710000,-90.250000,2023-04-09,,1,3.04
-0.460000,-93.790000,2023-04-15,ECU,1,0.27
-3.900000,-88.320000,2023-04-04,ECU,1,2.45
-4.080000,-88.280000,2023-04-04,ECU,1,1.02
-0.910000,-93.870000,2023-04-13,ECU,1,1.55
-4.150000,-88.500000,2023-04-02,ECU,1,0.68
-3.650000,-91.210000,2023-04-08,ECU,1,0.90
-1.120000,-93.640000,2023-04-12,ECU,1,1.18
0.000000,-93.700000,2023-04-12,,1,0.93
-0.400000,-90.710000,2023-04-14,ECU,1,0.25
1.090000,-93.110000,2023-05-16,ECU,1,0.92
0.990000,-94.260000,2023-05-30,ECU,1,0.83
1.220000,-93.850000,2023-05-15,ECU,1,1.04
0.170000,-94.310000,2023-05-10,ECU,1,1.05
1.000000,-93.750000,2023-05-12,ECU,1,1.38
1.060000,-93.780000,2023-05-15,ECU,1,1.27
0.900000,-93.880000,2023-05-14,ECU,1,0.93
0.500000,-93.530000,2023-05-20,ECU,1,1.21
1.140000,-93.810000,2023-05-15,ECU,1,1.16
0.650000,-93.730000,2023-05-16,ECU,1,1.08
2.740000,-93.230000,2023-05-26,ECU,1,0.15
0.830000,-93.890000,2023-05-28,ECU,1,1.00
0.690000,-93.410000,2023-05-11,ECU,1,0.99
0.440000,-95.110000,2023-05-23,ECU,1,1.00
1.130000,-94.960000,2023-05-14,ECU,1,0.99
0.060000,-94.520000,2023-05-19,ECU,1,1.09
0.660000,-95.080000,2023-05-01,ECU,1,1.43
0.920000,-95.140000,2023-05-08,ECU,1,0.79
0.570000,-95.090000,2023-05-09,ECU,1,0.39
0.860000,-95.080000,2023-05-07,ECU,1,0.40
0.630000,-95.120000,2023-05-08,ECU,1,0.95
0.770000,-95.170000,2023-05-03,ECU,1,0.59
0.580000,-95.040000,2023-05-07,ECU,1,0.22
0.660000,-95.050000,2023-05-06,ECU,1,1.24
1.260000,-93.090000,2023-05-14,,2,1.73
1.290000,-93.230000,2023-05-18,,1,1.71
1.040000,-93.210000,2023-05-14,,1,1.94
1.120000,-93.120000,2023-05-16,,2,1.49
1.220000,-93.200000,2023-05-18,,2,1.78
0.390000,-94.100000,2023-05-13,ECU,1,0.86
1.690000,-93.710000,2023-05-24,ECU,1,0.92
4.280000,-91.210000,2023-05-23,ECU,1,0.26
4.540000,-91.290000,2023-05-30,ECU,1,1.05
2.130000,-89.830000,2023-06-20,ECU,1,0.80
2.300000,-87.770000,2023-06-22,ECU,1,0.25
1.930000,-88.230000,2023-06-25,ECU,1,0.58
-0.820000,-89.540000,2023-05-03,ECU,1,1.58
-2.460000,-91.670000,2023-05-03,ECU,1,0.29
-0.250000,-94.980000,2023-05-24,ECU,1,0.17
-0.560000,-90.150000,2023-05-05,ECU,1,0.75
-1.040000,-90.750000,2023-05-18,ECU,1,1.42
-0.980000,-90.850000,2023-05-19,ECU,1,1.00
-0.890000,-89.810000,2023-05-04,ECU,1,0.42
-0.860000,-89.910000,2023-05-04,ECU,1,1.33
-0.510000,-90.500000,2023-05-29,ECU,1,1.00
-1.270000,-90.350000,2023-05-06,ECU,1,0.33
0.610000,-94.020000,2023-06-02,ECU,1,1.52
0.140000,-94.790000,2023-06-16,ECU,1,1.71
0.650000,-95.160000,2023-06-07,ECU,1,1.00
0.740000,-95.080000,2023-06-04,ECU,1,1.01
0.750000,-95.160000,2023-06-09,ECU,1,1.00
1.120000,-95.020000,2023-06-12,ECU,1,4.08
0.000000,-94.840000,2023-06-22,ECU,1,1.30
1.310000,-95.150000,2023-06-15,ECU,1,0.95
2.320000,-93.020000,2023-06-12,ECU,1,1.03
2.310000,-93.180000,2023-06-12,ECU,1,1.06
2.550000,-93.220000,2023-06-11,ECU,1,0.47
-0.540000,-94.840000,2023-06-28,ECU,1,0.43
-1.120000,-94.240000,2023-06-27,ECU,1,1.20
-0.470000,-93.830000,2023-06-26,ECU,1,1.02
-0.240000,-94.380000,2023-06-20,ECU,1,1.08
-0.500000,-93.830000,2023-06-26,ECU,1,0.98
-2.090000,-92.480000,2023-06-13,ECU,1,0.30
-1.590000,-92.930000,2023-06-13,ECU,1,0.17
-0.670000,-90.740000,2023-06-30,ECU,1,0.67
-0.240000,-90.570000,2023-06-24,ECU,1,0.81
-0.910000,-93.350000,2023-06-22,ECU,1,1.01
-0.220000,-94.730000,2023-06-20,ECU,1,0.60
-0.240000,-94.770000,2023-06-20,ECU,1,0.85
-0.230000,-94.660000,2023-06-21,ECU,1,0.35
-0.260000,-94.610000,2023-06-19,ECU,2,2.06
-2.790000,-91.390000,2023-06-04,ECU,1,0.32
-0.180000,-94.570000,2023-06-12,ECU,1,0.99
-0.150000,-94.470000,2023-06-17,ECU,1,0.91
-3.310000,-90.360000,2023-06-27,ECU,1,0.08
-0.970000,-93.910000,2023-06-25,ECU,1,1.76
-0.690000,-94.690000,2023-06-29,ECU,1,1.03
-0.630000,-94.980000,2023-06-28,ECU,1,0.69
-3.440000,-88.300000,2023-06-24,ECU,1,2.06
-0.160000,-95.000000,2023-06-13,ECU,1,1.00
-0.460000,-94.050000,2023-06-21,ECU,1,1.00
-1.290000,-93.400000,2023-06-15,ECU,1,1.02
-1.590000,-87.110000,2023-06-19,ECU,1,0.96
-3.130000,-88.260000,2023-06-16,ECU,1,0.64
-0.910000,-92.360000,2023-06-25,PAN,1,1.24
-2.860000,-91.340000,2023-06-13,ECU,1,0.56
-2.510000,-90.700000,2023-06-19,ECU,1,0.05
-0.410000,-94.210000,2023-06-27,ECU,1,1.08
-0.230000,-94.650000,2023-06-18,ECU,1,0.69
-0.400000,-94.210000,2023-06-27,ECU,1,0.98
-0.770000,-89.470000,2023-06-14,ECU,1,1.09
-0.490000,-90.340000,2023-06-02,ECU,1,0.20
1.820000,-95.000000,2023-07-13,ECU,1,0.97
3.120000,-91.010000,2023-07-21,ECU,1,4.96
0.250000,-94.380000,2023-07-14,ECU,2,2.02
3.040000,-92.180000,2023-07-25,ECU,1,2.01
1.430000,-94.010000,2023-07-01,ECU,1,1.00
1.100000,-93.800000,2023-07-11,ECU,1,0.97
2.920000,-93.470000,2023-07-19,ECU,1,1.03
3.450000,-90.940000,2023-07-21,ECU,1,1.01
1.020000,-87.380000,2023-07-12,ECU,1,4.40
0.640000,-87.690000,2023-07-15,ECU,1,0.56
-2.210000,-91.790000,2023-07-14,ECU,1,0.33
-0.750000,-90.310000,2023-07-22,ECU,1,0.40
-1.430000,-92.880000,2023-07-15,ECU,1,1.27
-1.260000,-94.660000,2023-07-08,ECU,1,0.54
-1.320000,-94.570000,2023-07-06,ECU,1,0.75
-1.400000,-94.650000,2023-07-05,ECU,1,0.58
-0.180000,-94.520000,2023-07-09,ECU,1,1.03
-3.730000,-90.080000,2023-07-01,ECU,1,0.97
-3.360000,-91.650000,2023-07-31,ECU,1,1.00
-0.700000,-89.360000,2023-07-12,ECU,1,1.50
-2.940000,-90.090000,2023-07-03,ECU,1,0.17
-2.940000,-91.080000,2023-07-01,ECU,1,1.39
-3.110000,-90.750000,2023-07-02,ECU,1,0.80
-0.800000,-90.050000,2023-07-30,ECU,1,16.08
-0.380000,-90.440000,2023-07-07,ECU,2,1.87
-0.180000,-95.040000,2023-07-07,ECU,1,1.35
-2.190000,-86.710000,2023-07-04,ECU,1,0.69
-1.600000,-92.770000,2023-07-17,ECU,1,1.00
-0.820000,-94.410000,2023-07-21,ECU,1,1.03
-0.740000,-94.360000,2023-07-21,ECU,1,1.04
-0.750000,-94.370000,2023-07-21,ECU,1,1.02
-0.960000,-94.090000,2023-07-18,ECU,1,0.93
-0.920000,-93.720000,2023-07-18,ECU,1,1.08
-1.110000,-94.140000,2023-07-20,ECU,1,0.98
-1.380000,-93.220000,2023-07-09,ECU,1,0.96
-0.490000,-94.400000,2023-07-29,ECU,1,0.35
-2.360000,-88.400000,2023-07-28,ECU,1,1.13
-2.410000,-88.870000,2023-07-28,ECU,1,1.12
-2.220000,-93.210000,2023-07-26,ECU,1,1.29
-3.300000,-89.040000,2023-07-06,ECU,1,0.73
-0.420000,-92.390000,2023-07-15,PAN,1,0.17
-1.780000,-94.310000,2023-07-15,ECU,1,0.67
-1.720000,-87.170000,2023-07-30,ECU,1,0.25
-1.820000,-94.670000,2023-07-21,ECU,1,0.94
-1.410000,-94.730000,2023-07-10,ECU,1,0.59
-1.770000,-93.910000,2023-07-17,ECU,1,0.62
-0.290000,-90.560000,2023-07-06,ECU,1,1.90
-0.850000,-90.030000,2023-07-21,ECU,1,2.42
3.590000,-94.490000,2023-08-03,ECU,1,2.00
3.520000,-92.660000,2023-08-01,ECU,1,0.19
1.740000,-87.200000,2023-09-27,ECU,1,0.84
-0.780000,-89.520000,2023-08-07,ECU,2,3.21
-0.750000,-90.310000,2023-08-27,ECU,1,0.15
-0.690000,-89.240000,2023-08-25,ECU,1,1.95
-2.170000,-93.240000,2023-08-26,ECU,1,0.69
-2.710000,-93.280000,2023-08-26,ECU,1,0.98
-0.420000,-92.750000,2023-08-23,ECU,1,1.08
-1.970000,-93.610000,2023-08-28,ECU,1,1.13
-1.300000,-94.220000,2023-08-12,ECU,1,0.50
-1.130000,-94.240000,2023-08-12,ECU,1,0.66
-2.080000,-93.460000,2023-08-29,ECU,1,1.46
-1.970000,-93.600000,2023-08-28,ECU,1,0.85
-1.100000,-89.820000,2023-08-14,ECU,1,0.83
-1.510000,-92.450000,2023-08-13,ECU,1,1.02
-1.170000,-94.810000,2023-08-09,ECU,1,1.01
-1.000000,-94.230000,2023-08-10,ECU,1,3.70
-0.810000,-94.930000,2023-08-06,ECU,1,1.10
-1.260000,-90.490000,2023-08-02,ECU,1,1.75
-1.320000,-93.920000,2023-08-03,ECU,1,0.23
-0.780000,-93.630000,2023-08-06,ECU,1,1.03
-1.090000,-93.320000,2023-08-04,ECU,1,0.96
-1.140000,-93.600000,2023-08-06,ECU,1,0.99
-0.700000,-94.470000,2023-08-04,ECU,1,1.23
-1.920000,-91.890000,2023-08-08,ECU,1,1.00
-0.460000,-93.460000,2023-08-05,ECU,1,1.01
-2.190000,-88.660000,2023-08-10,ECU,1,0.58
-0.540000,-90.530000,2023-08-31,ECU,1,1.08
-2.400000,-93.620000,2023-08-18,ECU,1,0.99
-2.490000,-93.420000,2023-08-18,ECU,1,0.20
-2.890000,-87.390000,2023-08-29,ECU,1,1.05
-2.790000,-87.330000,2023-08-30,ECU,1,0.60
-3.540000,-87.050000,2023-08-31,ECU,1,0.95
-0.730000,-89.560000,2023-08-19,ECU,1,0.50
-2.800000,-93.100000,2023-08-15,ECU,1,0.89
-2.790000,-92.990000,2023-08-15,ECU,1,1.04
-2.760000,-92.810000,2023-08-13,ECU,1,0.82
-2.620000,-93.500000,2023-08-15,ECU,1,1.07
-0.810000,-90.230000,2023-08-12,ECU,1,1.67
-1.000000,-92.320000,2023-08-23,,1,1.01
-1.200000,-94.070000,2023-08-10,,1,1.07
-0.860000,-92.390000,2023-08-22,,1,0.94
-0.750000,-90.290000,2023-08-08,ECU,1,0.00
-1.020000,-91.100000,2023-08-28,ECU,1,0.75
4.340000,-93.010000,2023-09-18,ECU,1,0.49
0.800000,-94.320000,2023-09-20,ECU,1,0.93
0.740000,-94.170000,2023-09-19,ECU,1,1.39
2.840000,-93.570000,2023-09-29,ECU,1,1.85
2.660000,-93.640000,2023-09-29,ECU,1,1.15
2.850000,-93.400000,2023-09-29,ECU,1,0.23
3.170000,-92.980000,2023-09-25,ECU,1,1.31
2.970000,-93.020000,2023-09-25,ECU,1,1.14
2.020000,-94.090000,2023-09-28,ECU,1,0.71
-1.340000,-89.630000,2023-09-18,ECU,1,1.00
-1.370000,-89.610000,2023-09-18,ECU,1,1.55
-1.090000,-93.520000,2023-09-28,ECU,1,0.95
