lat,lon,MODISA_L3m_SST4_Monthly_9km_R2019_0_sst4
-55.6250114440918,-53.95833206176758,4.869
-55.6250114440918,-53.874996185302734,4.803
-55.54166793823242,-71.375,6.884
-55.54166793823242,-71.29166412353516,6.8459997
-55.54166793823242,-71.20833587646484,6.948
-55.54166793823242,-71.125,7.251
-55.54166793823242,-71.04166412353516,7.4469995
-55.54166793823242,-70.95833587646484,7.7479997
-55.54166793823242,-70.875,8.040999
-55.54166793823242,-70.79166412353516,8.337
-55.54166793823242,-70.70833587646484,8.452
-55.54166793823242,-70.625,8.45
-55.54166793823242,-70.54166412353516,8.462999
-55.54166793823242,-70.45833587646484,8.676
-55.54166793823242,-70.375,8.747
-55.54166793823242,-70.29166412353516,8.6449995
-55.54166793823242,-70.20833587646484,8.609
-55.54166793823242,-70.125,8.601999
-55.54166793823242,-70.04166412353516,8.568
-55.54166793823242,-69.95833587646484,8.533
-55.54166793823242,-69.875,8.538
-55.54166793823242,-69.79166412353516,8.441
-55.54166793823242,-69.70833587646484,8.495
-55.54166793823242,-69.625,8.448
-55.54166793823242,-69.54166412353516,8.3619995
-55.54166793823242,-69.45833587646484,8.448
-55.54166793823242,-69.375,8.189
-55.54166793823242,-69.29166412353516,8.191999
-55.54166793823242,-69.20833587646484,8.289
-55.54166793823242,-69.125,8.273
-55.54166793823242,-69.04166412353516,8.241
-55.54166793823242,-68.95833587646484,8.285
-55.54166793823242,-68.875,8.348
-55.54166793823242,-68.79166412353516,8.346
-55.54166793823242,-68.70833587646484,8.431
-55.54166793823242,-68.625,8.37
-55.54166793823242,-68.54166412353516,8.356
-55.54166793823242,-68.45833587646484,8.283
-55.54166793823242,-68.375,8.302
-55.54166793823242,-68.29166412353516,8.415999
-55.54166793823242,-68.20833587646484,8.46
-55.54166793823242,-68.125,8.0199995
-55.54166793823242,-68.04166412353516,8.469999
-55.54166793823242,-67.95833587646484,8.517
-55.54166793823242,-67.875,8.545
-55.54166793823242,-67.79166412353516,8.566
-55.54166793823242,-67.70833587646484,8.669
-55.54166793823242,-67.625,8.445
-55.54166793823242,-67.54166412353516,8.4539995
-55.54166793823242,-67.45833587646484,8.459
-55.54166793823242,-67.375,8.389999
-55.54166793823242,-67.29166412353516,8.372
-55.54166793823242,-67.20833587646484,8.434
-55.54166793823242,-67.125,8.423
-55.54166793823242,-67.04166412353516,8.464
-55.54166793823242,-66.95833587646484,8.479
-55.54166793823242,-66.875,8.4539995
-55.54166793823242,-66.79166412353516,8.498
-55.54166793823242,-66.70833587646484,8.500999
-55.54166793823242,-66.625,8.492
-55.54166793823242,-66.54166412353516,8.431
-55.54166793823242,-66.45833587646484,8.401
-55.54166793823242,-66.375,8.247
-55.54166793823242,-66.29166412353516,8.076
-55.54166793823242,-66.20833587646484,7.924
-55.54166793823242,-66.125,7.753
-55.54166793823242,-66.04166412353516,7.35
-55.54166793823242,-65.95833587646484,7.034
-55.54166793823242,-65.875,6.732
-55.54166793823242,-65.79166412353516,6.595
-55.54166793823242,-65.70833587646484,6.584
-55.54166793823242,-65.625,6.565
-55.54166793823242,-65.54166412353516,6.549
-55.54166793823242,-65.45833587646484,6.516
-55.54166793823242,-65.375,6.5299997
-55.54166793823242,-65.29166412353516,6.5179996
-55.54166793823242,-65.20833587646484,6.536
-55.54166793823242,-65.125,6.508
-55.54166793823242,-65.04166412353516,6.5169997
-55.54166793823242,-64.95833587646484,6.4659996
-55.54166793823242,-64.875,6.421
-55.54166793823242,-64.79166412353516,6.395
-55.54166793823242,-64.70833587646484,6.355
-55.54166793823242,-64.625,6.3149996
-55.54166793823242,-64.54166412353516,6.2669997
-55.54166793823242,-64.45833587646484,6.1889997
-55.54166793823242,-64.375,6.161
-55.54166793823242,-64.29166412353516,6.092
-55.54166793823242,-64.20833587646484,6.0379996
-55.54166793823242,-64.125,6.014
-55.54166793823242,-64.04166412353516,5.9859996
-55.54166793823242,-63.95833206176758,5.954
-55.54166793823242,-63.874996185302734,5.915
-55.54166793823242,-63.79166030883789,5.9059997
-55.54166793823242,-63.70833206176758,5.888
-55.54166793823242,-63.624996185302734,5.8669996
-55.54166793823242,-63.54166030883789,5.779
-55.54166793823242,-63.45833206176758,5.7419996
-55.54166793823242,-63.374996185302734,5.709
-55.54166793823242,-63.29166030883789,5.6949997
-55.54166793823242,-63.20833206176758,5.728
-55.54166793823242,-63.124996185302734,5.7669997
-55.54166793823242,-63.04166030883789,5.793
-55.54166793823242,-62.95833206176758,5.804
-55.54166793823242,-62.874996185302734,5.876
-55.54166793823242,-62.79166030883789,5.8589997
-55.54166793823242,-62.70833206176758,5.843
-55.54166793823242,-62.624996185302734,5.838
-55.54166793823242,-62.54166030883789,5.856
-55.54166793823242,-62.45833206176758,5.893
-55.54166793823242,-62.374996185302734,5.8999996
-55.54166793823242,-62.29166030883789,5.924
-55.54166793823242,-62.20833206176758,5.917
-55.54166793823242,-62.124996185302734,5.9649997
-55.54166793823242,-62.04166030883789,6.012
-55.54166793823242,-61.95833206176758,6.032
-55.54166793823242,-61.874996185302734,6.0309997
-55.54166793823242,-61.79166030883789,5.9909997
-55.54166793823242,-61.70833206176758,5.954
-55.54166793823242,-61.624996185302734,5.988
-55.54166793823242,-61.54166030883789,5.996
-55.54166793823242,-61.45833206176758,6.046
-55.54166793823242,-61.374996185302734,6.039
-55.54166793823242,-61.29166030883789,6.027
-55.54166793823242,-61.20833206176758,6.093
-55.54166793823242,-61.124996185302734,6.146
-55.54166793823242,-61.04166030883789,6.157
-55.54166793823242,-60.95833206176758,6.172
-55.54166793823242,-60.874996185302734,6.127
-55.54166793823242,-60.79166030883789,6.125
-55.54166793823242,-60.70833206176758,6.1359997
-55.54166793823242,-60.624996185302734,6.2289996
-55.54166793823242,-60.54166030883789,6.3329997
-55.54166793823242,-60.45833206176758,6.3529997
-55.54166793823242,-60.374996185302734,6.374
-55.54166793823242,-60.29166030883789,6.343
-55.54166793823242,-60.20833206176758,6.37
-55.54166793823242,-60.124996185302734,6.389
-55.54166793823242,-60.04166030883789,6.369
-55.54166793823242,-59.95833206176758,6.358
-55.54166793823242,-59.874996185302734,6.321
-55.54166793823242,-59.79166030883789,6.338
-55.54166793823242,-59.70833206176758,6.365
-55.54166793823242,-59.624996185302734,6.433
-55.54166793823242,-59.54166030883789,6.4849997
-55.54166793823242,-59.45833206176758,6.536
-55.54166793823242,-59.374996185302734,6.5379996
-55.54166793823242,-59.29166030883789,6.567
-55.54166793823242,-59.20833206176758,6.6179996
-55.54166793823242,-59.124996185302734,6.6219997
-55.54166793823242,-59.04166030883789,6.582
-55.54166793823242,-58.95833206176758,6.5979996
-55.54166793823242,-58.874996185302734,6.586
-55.54166793823242,-58.79166030883789,6.566
-55.54166793823242,-58.70833206176758,6.605
-55.54166793823242,-58.624996185302734,6.659
-55.54166793823242,-58.54166030883789,6.698
-55.54166793823242,-58.45833206176758,6.776
-55.54166793823242,-58.374996185302734,6.804
-55.54166793823242,-58.29166030883789,6.81
-55.54166793823242,-58.20833206176758,6.842
-55.54166793823242,-58.124996185302734,6.844
-55.54166793823242,-58.04166030883789,6.7879996
-55.54166793823242,-57.95833206176758,6.779
-55.54166793823242,-57.874996185302734,6.7609997
-55.54166793823242,-57.79166030883789,6.743
-55.54166793823242,-57.70833206176758,6.719
-55.54166793823242,-57.624996185302734,6.744
-55.54166793823242,-57.54166030883789,6.841
-55.54166793823242,-57.45833206176758,6.831
-55.54166793823242,-57.374996185302734,6.8199997
-55.54166793823242,-57.29166030883789,6.7799997
-55.54166793823242,-57.20833206176758,6.756
-55.54166793823242,-57.124996185302734,6.786
-55.54166793823242,-57.04166030883789,6.766
-55.54166793823242,-56.95833206176758,6.7929997
-55.54166793823242,-56.874996185302734,6.864
-55.54166793823242,-56.79166030883789,6.888
-55.54166793823242,-56.70833206176758,6.815
-55.54166793823242,-56.624996185302734,6.6629996
-55.54166793823242,-56.54166030883789,6.575
-55.54166793823242,-56.45833206176758,6.486
-55.54166793823242,-56.374996185302734,6.4789996
-55.54166793823242,-56.29166030883789,6.454
-55.54166793823242,-56.20833206176758,6.463
-55.54166793823242,-56.124996185302734,6.475
-55.54166793823242,-56.04166030883789,6.4849997
-55.54166793823242,-55.95833206176758,6.459
-55.54166793823242,-55.874996185302734,6.435
-55.54166793823242,-55.79166030883789,6.374
-55.54166793823242,-55.70833206176758,6.33
-55.54166793823242,-55.624996185302734,6.2549996
-55.54166793823242,-55.54166030883789,6.2139997
-55.54166793823242,-55.45833206176758,6.187
-55.54166793823242,-55.374996185302734,5.994
-55.54166793823242,-55.29166030883789,5.868
-55.54166793823242,-55.20833206176758,5.879
-55.54166793823242,-55.124996185302734,5.802
-55.54166793823242,-55.04166030883789,5.66
-55.54166793823242,-54.95833206176758,5.624
-55.54166793823242,-54.874996185302734,5.5559998
-55.54166793823242,-54.79166030883789,5.5629997
-55.54166793823242,-54.70833206176758,5.624
-55.54166793823242,-54.624996185302734,5.545
-55.54166793823242,-54.54166030883789,5.408
-55.54166793823242,-54.45833206176758,5.3669996
-55.54166793823242,-54.374996185302734,5.341
-55.54166793823242,-54.29166030883789,5.093
-55.54166793823242,-54.20833206176758,4.891
-55.54166793823242,-54.124996185302734,4.863
-55.54166793823242,-54.04166030883789,4.755
-55.54166793823242,-53.95833206176758,4.769
-55.54166793823242,-53.874996185302734,4.849
-55.45833969116211,-71.375,7.2539997
-55.45833969116211,-71.29166412353516,7.21
-55.45833969116211,-71.20833587646484,7.233
-55.45833969116211,-71.125,7.5559998
-55.45833969116211,-71.04166412353516,7.8529997
-55.45833969116211,-70.95833587646484,8.173
-55.45833969116211,-70.875,8.384
-55.45833969116211,-70.79166412353516,8.594
-55.45833969116211,-70.70833587646484,8.793
-55.45833969116211,-70.625,8.724999
-55.45833969116211,-70.54166412353516,8.668
-55.45833969116211,-70.45833587646484,8.732
-55.45833969116211,-70.375,8.731
-55.45833969116211,-70.29166412353516,8.555
-55.45833969116211,-70.20833587646484,8.469
-55.45833969116211,-70.125,8.415
-55.45833969116211,-70.04166412353516,8.413
-55.45833969116211,-69.95833587646484,8.344999
-55.45833969116211,-69.875,8.255
-55.45833969116211,-69.79166412353516,8.005
-55.45833969116211,-69.70833587646484,8.216
-55.45833969116211,-69.625,8.2
-55.45833969116211,-69.54166412353516,8.224999
-55.45833969116211,-69.45833587646484,8.206666
-55.45833969116211,-69.375,7.8674994
-55.45833969116211,-69.29166412353516,9.155
-55.45833969116211,-69.20833587646484,8.268
-55.45833969116211,-69.125,8.172999
-55.45833969116211,-69.04166412353516,8.11
-55.45833969116211,-68.95833587646484,8.263
-55.45833969116211,-68.875,8.39625
-55.45833969116211,-68.79166412353516,8.4475
-55.45833969116211,-68.70833587646484,
-55.45833969116211,-68.625,8.208333
-55.45833969116211,-68.54166412353516,8.488
-55.45833969116211,-68.45833587646484,8.115
-55.45833969116211,-68.375,8.0625
-55.45833969116211,-68.29166412353516,8.0625
-55.45833969116211,-68.20833587646484,
-55.45833969116211,-68.125,8.540999
-55.45833969116211,-68.04166412353516,8.497
-55.45833969116211,-67.95833587646484,8.500999
-55.45833969116211,-67.875,8.537
-55.45833969116211,-67.79166412353516,8.469
-55.45833969116211,-67.70833587646484,8.521999
-55.45833969116211,-67.625,8.445
-55.45833969116211,-67.54166412353516,8.511
-55.45833969116211,-67.45833587646484,8.505
-55.45833969116211,-67.375,8.516
-55.45833969116211,-67.29166412353516,8.516
-55.45833969116211,-67.20833587646484,8.495
-55.45833969116211,-67.125,8.447
-55.45833969116211,-67.04166412353516,8.459
-55.45833969116211,-66.95833587646484,8.511
-55.45833969116211,-66.875,8.512
-55.45833969116211,-66.79166412353516,8.509
-55.45833969116211,-66.70833587646484,8.459
-55.45833969116211,-66.625,8.37
-55.45833969116211,-66.54166412353516,8.393
-55.45833969116211,-66.45833587646484,8.438
-55.45833969116211,-66.375,8.377999
-55.45833969116211,-66.29166412353516,8.261
-55.45833969116211,-66.20833587646484,8.085
-55.45833969116211,-66.125,7.8789997
-55.45833969116211,-66.04166412353516,7.705
-55.45833969116211,-65.95833587646484,7.31
-55.45833969116211,-65.875,6.948
-55.45833969116211,-65.79166412353516,6.725
-55.45833969116211,-65.70833587646484,6.691
-55.45833969116211,-65.625,6.699
-55.45833969116211,-65.54166412353516,6.667
-55.45833969116211,-65.45833587646484,6.6679997
-55.45833969116211,-65.375,6.6159997
-55.45833969116211,-65.29166412353516,6.633
-55.45833969116211,-65.20833587646484,6.679
-55.45833969116211,-65.125,6.6349998
-55.45833969116211,-65.04166412353516,6.6029997
-55.45833969116211,-64.95833587646484,6.723
-55.45833969116211,-64.875,6.615
-55.45833969116211,-64.79166412353516,6.535
-55.45833969116211,-64.70833587646484,6.5169997
-55.45833969116211,-64.625,6.447
-55.45833969116211,-64.54166412353516,6.4259996
-55.45833969116211,-64.45833587646484,6.37
-55.45833969116211,-64.375,6.2599998
-55.45833969116211,-64.29166412353516,6.198
-55.45833969116211,-64.20833587646484,6.141
-55.45833969116211,-64.125,6.187
-55.45833969116211,-64.04166412353516,6.2089996
-55.45833969116211,-63.95833206176758,6.134
-55.45833969116211,-63.874996185302734,6.064
-55.45833969116211,-63.79166030883789,6.06
-55.45833969116211,-63.70833206176758,6.016
-55.45833969116211,-63.624996185302734,5.942
-55.45833969116211,-63.54166030883789,5.91
-55.45833969116211,-63.45833206176758,5.901
-55.45833969116211,-63.374996185302734,5.89
-55.45833969116211,-63.29166030883789,5.867
-55.45833969116211,-63.20833206176758,5.869
-55.45833969116211,-63.124996185302734,5.863
-55.45833969116211,-63.04166030883789,5.8789997
-55.45833969116211,-62.95833206176758,5.922
-55.45833969116211,-62.874996185302734,5.924
-55.45833969116211,-62.79166030883789,5.9329996
-55.45833969116211,-62.70833206176758,5.944
-55.45833969116211,-62.624996185302734,5.9909997
-55.45833969116211,-62.54166030883789,6.054
-55.45833969116211,-62.45833206176758,6.046
-55.45833969116211,-62.374996185302734,6.039
-55.45833969116211,-62.29166030883789,6.029
-55.45833969116211,-62.20833206176758,6.0309997
-55.45833969116211,-62.124996185302734,6.082
-55.45833969116211,-62.04166030883789,6.1229997
-55.45833969116211,-61.95833206176758,6.0889997
-55.45833969116211,-61.874996185302734,6.073
-55.45833969116211,-61.79166030883789,6.0559998
-55.45833969116211,-61.70833206176758,6.025
-55.45833969116211,-61.624996185302734,6.048
-55.45833969116211,-61.54166030883789,6.053
-55.45833969116211,-61.45833206176758,6.12
-55.45833969116211,-61.374996185302734,6.166
-55.45833969116211,-61.29166030883789,6.145
-55.45833969116211,-61.20833206176758,6.21
-55.45833969116211,-61.124996185302734,6.183
-55.45833969116211,-61.04166030883789,6.179
-55.45833969116211,-60.95833206176758,6.193
-55.45833969116211,-60.874996185302734,6.145
-55.45833969116211,-60.79166030883789,6.16
-55.45833969116211,-60.70833206176758,6.225
-55.45833969116211,-60.624996185302734,6.291
-55.45833969116211,-60.54166030883789,6.348
-55.45833969116211,-60.45833206176758,6.35
-55.45833969116211,-60.374996185302734,6.376
-55.45833969116211,-60.29166030883789,6.4249997
-55.45833969116211,-60.20833206176758,6.448
-55.45833969116211,-60.124996185302734,6.43
-55.45833969116211,-60.04166030883789,6.409
-55.45833969116211,-59.95833206176758,6.387
-55.45833969116211,-59.874996185302734,6.3989997
-55.45833969116211,-59.79166030883789,6.4
-55.45833969116211,-59.70833206176758,6.389
-55.45833969116211,-59.624996185302734,6.415
-55.45833969116211,-59.54166030883789,6.4779997
-55.45833969116211,-59.45833206176758,6.5
-55.45833969116211,-59.374996185302734,6.527
-55.45833969116211,-59.29166030883789,6.5569997
-55.45833969116211,-59.20833206176758,6.5709996
-55.45833969116211,-59.124996185302734,6.6029997
-55.45833969116211,-59.04166030883789,6.6029997
-55.45833969116211,-58.95833206176758,6.6229997
-55.45833969116211,-58.874996185302734,6.6369996
-55.45833969116211,-58.79166030883789,6.64
-55.45833969116211,-58.70833206176758,6.6439996
-55.45833969116211,-58.624996185302734,6.68
-55.45833969116211,-58.54166030883789,6.7299995
-55.45833969116211,-58.45833206176758,6.753
-55.45833969116211,-58.374996185302734,6.7759995
-55.45833969116211,-58.29166030883789,6.85
-55.45833969116211,-58.20833206176758,6.8989997
-55.45833969116211,-58.124996185302734,6.861
-55.45833969116211,-58.04166030883789,6.8469996
-55.45833969116211,-57.95833206176758,6.8209996
-55.45833969116211,-57.874996185302734,6.777
-55.45833969116211,-57.79166030883789,6.7479997
-55.45833969116211,-57.70833206176758,6.7289996
-55.45833969116211,-57.624996185302734,6.773
-55.45833969116211,-57.54166030883789,6.809
-55.45833969116211,-57.45833206176758,6.7939997
-55.45833969116211,-57.374996185302734,6.811
-55.45833969116211,-57.29166030883789,6.796
-55.45833969116211,-57.20833206176758,6.796
-55.45833969116211,-57.124996185302734,6.799
-55.45833969116211,-57.04166030883789,6.812
-55.45833969116211,-56.95833206176758,6.818
-55.45833969116211,-56.874996185302734,6.821
-55.45833969116211,-56.79166030883789,6.8399997
-55.45833969116211,-56.70833206176758,6.802
-55.45833969116211,-56.624996185302734,6.73
-55.45833969116211,-56.54166030883789,6.651
-55.45833969116211,-56.45833206176758,6.5559998
-55.45833969116211,-56.374996185302734,6.506
-55.45833969116211,-56.29166030883789,6.4249997
-55.45833969116211,-56.20833206176758,6.387
-55.45833969116211,-56.124996185302734,6.3929996
-55.45833969116211,-56.04166030883789,6.423
-55.45833969116211,-55.95833206176758,6.4589996
-55.45833969116211,-55.874996185302734,6.456
-55.45833969116211,-55.79166030883789,6.3919997
-55.45833969116211,-55.70833206176758,6.364
-55.45833969116211,-55.624996185302734,6.329
-55.45833969116211,-55.54166030883789,6.2739997
-55.45833969116211,-55.45833206176758,6.211
-55.45833969116211,-55.374996185302734,6.0909996
